Timestamp,City,Solar_Irradiance_Wm2,Wind_Speed_mps,Temperature_C,Humidity_%,Cloud_Cover_%,Air_Pressure_hPa,Dew_Point_C,Estimated_Solar_Power_kW,Estimated_Wind_Power_kW,Day_of_Week,Season,Holiday_Indicator,Latitude,Longitude,Altitude_m
02-01-2024 17:00,Pune,495.1769101,3.727337097,-4.76965358,71.79328845,90.19401967,998.7265354,5.464179668,0.099035382,0.012687092,Tuesday,Winter,0,18.5204,73.8567,560
02-01-2024 18:00,Nagpur,34.38852112,11.15919439,7.983433196,84.26535865,80.66935197,992.9985214,-4.282163456,0.006877704,0.340458838,Tuesday,Winter,0,21.1458,79.0882,310
02-01-2024 19:00,Nashik,909.3204021,0.502986521,9.658461395,39.60261307,98.48584028,1009.691069,-3.543933213,0.18186408,3.12E-05,Tuesday,Winter,0,19.9975,73.7898,584
02-01-2024 20:00,Aurangabad,258.7799816,8.548345273,10.84690766,80.08391738,75.42482597,1049.95577,-2.919711779,0.051755996,0.15304257,Tuesday,Winter,0,19.8762,75.3433,568
02-01-2024 21:00,Solapur,662.5222844,11.43688029,22.81868827,40.45527613,39.3195201,1026.944889,3.534746997,0.132504457,0.366512516,Tuesday,Winter,0,17.6599,75.9064,457
02-01-2024 22:00,Amravati,311.7110761,13.15148455,10.54232405,83.75391132,59.0637834,989.7865703,-8.209742803,0.062342215,0.557301769,Tuesday,Winter,0,20.9374,77.7796,343
02-01-2024 23:00,Thane,520.0680212,5.131226231,12.9477449,72.77733325,66.10142542,1032.755305,3.922770433,0.104013604,0.03310012,Tuesday,Winter,0,19.2183,72.9781,7
03-01-2024 00:00,Kolhapur,546.7102793,12.31885957,4.501765235,76.34347438,7.845581632,967.0708363,7.909760649,0.109342056,0.458012782,Wednesday,Winter,0,16.705,74.2433,550
03-01-2024 01:00,Navi Mumbai,184.8544555,1.659476054,9.930071665,21.26045889,54.44969591,953.0463686,6.915299974,0.036970891,0.001119642,Wednesday,Winter,0,19.033,73.0297,14
03-01-2024 02:00,Mumbai,969.5846278,12.69678438,4.090785091,87.396725,70.93208285,970.4448372,3.397443514,0.193916926,0.501472725,Wednesday,Winter,0,19.076,72.8777,14
03-01-2024 03:00,Pune,775.1328234,1.912329935,-2.072163049,70.86696944,16.7321304,984.0411556,19.37013128,0.155026565,0.001713383,Wednesday,Winter,0,18.5204,73.8567,560
03-01-2024 04:00,Nagpur,939.4989416,5.959309358,19.13794374,41.33257668,78.06317174,1001.058076,-4.913565765,0.187899788,0.051850611,Wednesday,Winter,0,21.1458,79.0882,310
03-01-2024 05:00,Nashik,894.8273504,11.95943049,21.72851194,78.05762654,58.37727805,1011.512914,7.699386032,0.17896547,0.419080623,Wednesday,Winter,0,19.9975,73.7898,584
03-01-2024 06:00,Aurangabad,597.8999788,2.24876141,19.77961384,39.70648389,95.22217857,1041.060572,-7.828550407,0.119579996,0.002786097,Wednesday,Winter,0,19.8762,75.3433,568
03-01-2024 07:00,Solapur,921.874235,3.438770928,13.53976175,81.09276877,4.242229821,1000.985401,-7.509551239,0.184374847,0.009962672,Wednesday,Winter,0,17.6599,75.9064,457
03-01-2024 08:00,Amravati,88.49250205,10.83378853,10.19143121,27.88062733,26.53261376,1000.127564,10.08530474,0.0176985,0.311535216,Wednesday,Winter,0,20.9374,77.7796,343
03-01-2024 09:00,Thane,195.9828624,10.80054805,29.53334598,69.25801842,60.15538793,955.024301,9.810644871,0.039196572,0.308676427,Wednesday,Winter,0,19.2183,72.9781,7
03-01-2024 10:00,Kolhapur,45.22728891,9.617214493,15.76327141,57.84889337,29.65599122,953.4911553,20.73117295,0.009045458,0.217928481,Wednesday,Winter,0,16.705,74.2433,550
03-01-2024 11:00,Navi Mumbai,325.3303308,10.40922667,14.16727511,26.75741291,71.44241641,1005.115996,9.525578648,0.065066066,0.276325829,Wednesday,Winter,0,19.033,73.0297,14
03-01-2024 12:00,Mumbai,388.6772897,8.14086665,-3.974317368,36.93256798,75.90052825,993.8178613,23.59268571,0.077735458,0.132183731,Wednesday,Winter,0,19.076,72.8777,14
03-01-2024 13:00,Pune,271.3490318,3.776985884,8.649913105,20.86828254,10.25159641,1033.918039,-8.295680306,0.054269806,0.013200858,Wednesday,Winter,0,18.5204,73.8567,560
03-01-2024 14:00,Nagpur,828.7375092,5.185439903,10.20782475,52.81375758,51.38544642,966.0679585,-6.569731033,0.165747502,0.034160396,Wednesday,Winter,0,21.1458,79.0882,310
03-01-2024 15:00,Nashik,356.7533267,2.723965752,10.95291124,41.08856825,50.88905556,952.4971662,-8.457694845,0.071350665,0.00495189,Wednesday,Winter,0,19.9975,73.7898,584
03-01-2024 16:00,Aurangabad,280.9345097,13.62675842,18.20689477,61.8850239,36.92807702,994.9038768,-3.515310238,0.056186902,0.619931571,Wednesday,Winter,0,19.8762,75.3433,568
03-01-2024 17:00,Solapur,542.6960832,8.750876921,16.34410187,40.80664654,93.29248626,973.7478557,8.944453883,0.108539217,0.164180212,Wednesday,Winter,0,17.6599,75.9064,457
03-01-2024 18:00,Amravati,140.924225,6.012771251,19.31620371,40.99433781,82.75063199,954.9614373,12.59502635,0.028184845,0.053258647,Wednesday,Winter,0,20.9374,77.7796,343
03-01-2024 19:00,Thane,802.1969808,6.930087055,25.59533046,72.02352391,69.72093819,1022.459829,-8.404519472,0.160439396,0.081542149,Wednesday,Winter,0,19.2183,72.9781,7
03-01-2024 20:00,Kolhapur,74.55064368,14.20925009,27.51942955,23.36999852,71.43266357,961.1593,23.10898114,0.014910129,0.702877367,Wednesday,Winter,0,16.705,74.2433,550
03-01-2024 21:00,Navi Mumbai,986.8869366,2.300271047,23.72492305,83.20264966,46.17161438,1010.83195,19.47578818,0.197377387,0.002981969,Wednesday,Winter,0,19.033,73.0297,14
03-01-2024 22:00,Mumbai,772.2447693,8.79344748,33.22094784,79.65847121,92.09945211,978.104975,0.381436875,0.154448954,0.166587959,Wednesday,Winter,0,19.076,72.8777,14
03-01-2024 23:00,Pune,198.7156815,7.588330183,-4.270696693,66.74632783,69.45954273,967.349605,-7.298436442,0.039743136,0.107054455,Wednesday,Winter,0,18.5204,73.8567,560
04-01-2024 00:00,Nagpur,5.522117124,9.171813532,2.831119427,61.52550991,72.89810617,987.9751523,-4.053952437,0.001104423,0.189030435,Thursday,Winter,0,21.1458,79.0882,310
04-01-2024 01:00,Nashik,815.4614285,0.271652757,-4.697485001,82.46117487,86.16909038,1030.144578,-5.556945519,0.163092286,4.91E-06,Thursday,Winter,0,19.9975,73.7898,584
04-01-2024 02:00,Aurangabad,706.8573438,13.08185863,20.89898857,32.97311257,27.40715893,989.2093577,-5.685067725,0.141371469,0.548497231,Thursday,Winter,0,19.8762,75.3433,568
04-01-2024 03:00,Solapur,729.007168,13.98177424,30.92122196,25.52784135,80.70709039,1025.076965,8.149659103,0.145801434,0.669657813,Thursday,Winter,0,17.6599,75.9064,457
04-01-2024 04:00,Amravati,771.2703467,8.476997754,4.739291863,36.76571189,19.5240603,962.5486297,-1.395339513,0.154254069,0.149242422,Thursday,Winter,0,20.9374,77.7796,343
04-01-2024 05:00,Thane,74.04465173,10.44976236,32.08138179,75.62047951,34.53419522,1027.277142,2.534890079,0.01480893,0.279566627,Thursday,Winter,0,19.2183,72.9781,7
04-01-2024 06:00,Kolhapur,358.4657285,13.83749072,-2.589304388,22.42691867,33.56104543,973.6933325,24.63268667,0.071693146,0.649139613,Thursday,Winter,0,16.705,74.2433,550
04-01-2024 07:00,Navi Mumbai,115.8690595,10.60857951,32.37744107,60.79647846,97.85254684,1017.739313,13.95099871,0.023173812,0.292508029,Thursday,Winter,0,19.033,73.0297,14
04-01-2024 08:00,Mumbai,863.1034259,2.288085644,9.06490749,89.68062613,85.65372237,1006.578155,23.21432335,0.172620685,0.00293483,Thursday,Winter,0,19.076,72.8777,14
04-01-2024 09:00,Pune,623.2981268,8.644325403,-0.943166862,79.89872657,70.11698616,1042.914472,-5.010520574,0.124659625,0.158255716,Thursday,Winter,0,18.5204,73.8567,560
04-01-2024 10:00,Nagpur,330.8980249,9.100725696,14.43487037,56.50119823,72.70567616,988.7322518,3.374881619,0.066179605,0.184669068,Thursday,Winter,0,21.1458,79.0882,310
04-01-2024 11:00,Nashik,63.55835029,6.36196007,5.271062709,24.45486365,56.20727944,956.6165189,9.415613115,0.01271167,0.063086858,Thursday,Winter,0,19.9975,73.7898,584
04-01-2024 12:00,Aurangabad,310.9823217,11.04666353,6.394916078,78.19614601,94.70906671,951.9155486,-7.313467834,0.062196464,0.330262651,Thursday,Winter,0,19.8762,75.3433,568
04-01-2024 13:00,Solapur,325.183322,14.01550522,7.291598597,61.92849557,49.62587529,1032.685856,-9.853439473,0.065036664,0.674516157,Thursday,Winter,0,17.6599,75.9064,457
04-01-2024 14:00,Amravati,729.6061783,13.88352769,27.12103591,28.04530979,38.05177099,1002.473564,13.46520168,0.145921236,0.655640204,Thursday,Winter,0,20.9374,77.7796,343
04-01-2024 15:00,Thane,637.5574714,6.762590571,16.56645107,26.57000994,16.30353369,1027.524405,12.46368309,0.127511494,0.07577141,Thursday,Winter,0,19.2183,72.9781,7
04-01-2024 16:00,Kolhapur,887.2127426,1.698570688,7.452307966,83.67387736,78.62056523,973.44256,4.37760835,0.177442549,0.001200651,Thursday,Winter,0,16.705,74.2433,550
04-01-2024 17:00,Navi Mumbai,472.2149252,14.77261798,19.41335133,66.84401841,73.44439321,984.5083746,7.137542661,0.094442985,0.78983884,Thursday,Winter,0,19.033,73.0297,14
04-01-2024 18:00,Mumbai,119.5942459,12.5834713,23.64602697,78.05007595,38.43550385,953.0103872,4.540505021,0.023918849,0.488165938,Thursday,Winter,0,19.076,72.8777,14
04-01-2024 19:00,Pune,713.2447872,1.869940218,5.904960029,81.52852302,2.519341396,1046.149232,-9.15982343,0.142648957,0.001601951,Thursday,Winter,0,18.5204,73.8567,560
04-01-2024 20:00,Nagpur,760.7850486,13.81262824,11.54196406,60.02406464,83.89973277,1016.786791,1.738006218,0.15215701,0.645646876,Thursday,Winter,0,21.1458,79.0882,310
04-01-2024 21:00,Nashik,561.2771976,13.04844543,-0.124556267,56.22124462,1.141798345,1043.320509,-3.802121061,0.11225544,0.544305102,Thursday,Winter,0,19.9975,73.7898,584
04-01-2024 22:00,Aurangabad,770.96718,7.782570857,2.245973981,50.12991872,70.36997796,976.5496407,-6.555153381,0.154193436,0.115487594,Thursday,Winter,0,19.8762,75.3433,568
04-01-2024 23:00,Solapur,493.7955964,8.869131536,22.24471416,42.18626115,97.02571097,1011.146361,23.48521519,0.098759119,0.170926489,Thursday,Winter,0,17.6599,75.9064,457
05-01-2024 00:00,Amravati,522.7328294,5.985040558,2.257533908,50.42171726,43.76613281,1017.849997,10.97759038,0.104546566,0.052525159,Friday,Winter,0,20.9374,77.7796,343
05-01-2024 01:00,Thane,427.5410184,0.821424582,16.00653535,74.1715759,23.4973405,981.75497,15.50296995,0.085508204,0.00013579,Friday,Winter,0,19.2183,72.9781,7
05-01-2024 02:00,Kolhapur,25.41912674,5.027958625,23.36185047,62.13464017,70.487101,1034.810924,1.037731014,0.005083825,0.031141618,Friday,Winter,0,16.705,74.2433,550
05-01-2024 03:00,Navi Mumbai,107.891427,12.04280173,-0.724923076,82.4766303,81.7128142,1044.716146,3.760149532,0.021578285,0.427906312,Friday,Winter,0,19.033,73.0297,14
05-01-2024 04:00,Mumbai,31.42918569,0.069480345,17.69248879,51.03660101,54.64303161,1038.485512,-1.707660214,0.006285837,8.22E-08,Friday,Winter,0,19.076,72.8777,14
05-01-2024 05:00,Pune,636.4104113,5.002487575,5.262511348,62.49627051,96.70352753,1023.906698,-6.606201516,0.127282082,0.030670732,Friday,Winter,0,18.5204,73.8567,560
05-01-2024 06:00,Nagpur,314.3559811,5.972530404,33.51707501,64.19152872,5.166872166,977.746468,-3.73389269,0.062871196,0.052196477,Friday,Winter,0,21.1458,79.0882,310
05-01-2024 07:00,Nashik,508.5706912,8.060934044,14.34182587,61.41880136,50.47955983,978.1616042,17.91299159,0.101714138,0.128328225,Friday,Winter,0,19.9975,73.7898,584
05-01-2024 08:00,Aurangabad,907.5664739,13.79783425,27.23970199,69.18436412,71.84539473,1046.336032,13.71410318,0.181513295,0.64357454,Friday,Winter,0,19.8762,75.3433,568
05-01-2024 09:00,Solapur,249.2922291,5.195189915,17.00906169,36.62034279,86.26404711,951.0284496,9.142510659,0.049858446,0.034353451,Friday,Winter,0,17.6599,75.9064,457
05-01-2024 10:00,Amravati,410.382923,5.204298028,-3.263498686,55.86546443,17.92556119,1021.604997,6.62814555,0.082076585,0.034534451,Friday,Winter,0,20.9374,77.7796,343
05-01-2024 11:00,Thane,755.5511385,11.06251872,20.32605502,27.2957362,80.00034818,1020.624616,22.28519993,0.151110228,0.331686763,Friday,Winter,0,19.2183,72.9781,7
05-01-2024 12:00,Kolhapur,228.7981655,6.783269113,33.05613369,46.91579294,55.27070757,1012.268954,-7.454276828,0.045759633,0.076468615,Friday,Winter,0,16.705,74.2433,550
05-01-2024 13:00,Navi Mumbai,76.97990983,3.369072344,19.06447281,54.1366948,39.6553682,1049.010885,-0.178971537,0.015395982,0.009369083,Friday,Winter,0,19.033,73.0297,14
05-01-2024 14:00,Mumbai,289.7514529,6.786592742,27.76755438,65.65569817,13.17150286,981.1879436,2.247824875,0.057950291,0.076581073,Friday,Winter,0,19.076,72.8777,14
05-01-2024 15:00,Pune,161.2212873,2.112855306,30.36825853,86.53717368,86.52957589,983.9971864,17.38490343,0.032244257,0.002310869,Friday,Winter,0,18.5204,73.8567,560
05-01-2024 16:00,Nagpur,929.6976523,2.645804798,4.123190878,62.04557466,15.72732082,957.8939403,24.73801171,0.18593953,0.004537739,Friday,Winter,0,21.1458,79.0882,310
05-01-2024 17:00,Nashik,808.1203796,7.475516591,3.481793596,72.05157413,30.97878592,994.2798137,-1.576531983,0.161624076,0.10235044,Friday,Winter,0,19.9975,73.7898,584
05-01-2024 18:00,Aurangabad,633.4037565,6.283881743,19.43923955,55.43862416,29.0045532,976.1048526,20.60075669,0.126680751,0.060792513,Friday,Winter,0,19.8762,75.3433,568
05-01-2024 19:00,Solapur,871.4605902,13.72268852,11.44113879,64.3872822,87.14140342,984.3386702,19.07179662,0.174292118,0.633116601,Friday,Winter,0,17.6599,75.9064,457
05-01-2024 20:00,Amravati,803.6720769,5.435908487,28.59445211,24.96525513,67.27029942,1033.457179,-2.136991083,0.160734415,0.039353421,Friday,Winter,0,20.9374,77.7796,343
05-01-2024 21:00,Thane,186.5700589,8.708825254,31.00092494,37.80741066,79.66813972,1043.548451,3.976640307,0.037314012,0.161824701,Friday,Winter,0,19.2183,72.9781,7
05-01-2024 22:00,Kolhapur,892.5589985,9.483964319,9.136855172,45.32971652,25.04678988,968.5733072,4.338550425,0.1785118,0.208994963,Friday,Winter,0,16.705,74.2433,550
05-01-2024 23:00,Navi Mumbai,539.3422419,0.196416849,4.474822359,53.07453485,62.48740996,987.2508932,24.2377234,0.107868448,1.86E-06,Friday,Winter,0,19.033,73.0297,14
06-01-2024 00:00,Mumbai,807.4401552,9.95306058,26.22102061,23.19541219,57.17459831,1042.863056,-3.668783452,0.161488031,0.241566122,Saturday,Winter,0,19.076,72.8777,14
06-01-2024 01:00,Pune,896.0912999,2.670539503,5.992241422,29.80168683,83.28303768,956.1808461,17.97052899,0.17921826,0.004666197,Saturday,Winter,0,18.5204,73.8567,560
06-01-2024 02:00,Nagpur,318.003475,14.41605476,27.90457274,39.37700155,90.60870605,959.2360528,1.696744996,0.063600695,0.734015709,Saturday,Winter,0,21.1458,79.0882,310
06-01-2024 03:00,Nashik,110.0519245,2.229940916,11.94953015,88.00728836,1.215677148,966.2790989,15.5804621,0.022010385,0.002716728,Saturday,Winter,0,19.9975,73.7898,584
06-01-2024 04:00,Aurangabad,227.9351625,6.219361856,21.70199597,43.1942905,67.40199191,1009.521283,4.70038515,0.045587033,0.058939108,Saturday,Winter,0,19.8762,75.3433,568
06-01-2024 05:00,Solapur,427.1077886,1.280245021,-1.178587447,53.74287407,5.183579912,965.0472271,10.24259171,0.085421558,0.000514097,Saturday,Winter,0,17.6599,75.9064,457
06-01-2024 06:00,Amravati,818.0147659,14.95311378,19.95437299,33.72683989,54.88586651,1046.807638,19.14141207,0.163602953,0.819145402,Saturday,Winter,0,20.9374,77.7796,343
06-01-2024 07:00,Thane,860.7305833,7.532925155,13.07070715,62.75460498,28.7632729,994.6714527,18.14579477,0.172146117,0.104726609,Saturday,Winter,0,19.2183,72.9781,7
06-01-2024 08:00,Kolhapur,6.952130531,8.93077526,18.46433853,39.64782509,30.67765995,1000.151796,20.32481142,0.001390426,0.174515323,Saturday,Winter,0,16.705,74.2433,550
06-01-2024 09:00,Navi Mumbai,510.7473026,1.006147161,1.72056831,34.48948049,35.29585035,974.6658616,-7.913393613,0.102149461,0.000249546,Saturday,Winter,0,19.033,73.0297,14
06-01-2024 10:00,Mumbai,417.4110031,11.24940706,24.4749498,56.16008399,62.1292449,997.0960252,14.22176936,0.083482201,0.348782736,Saturday,Winter,0,19.076,72.8777,14
06-01-2024 11:00,Pune,222.1078105,3.148583896,29.5118831,20.38540594,33.40499657,1016.191363,-5.100441815,0.044421562,0.007647366,Saturday,Winter,0,18.5204,73.8567,560
06-01-2024 12:00,Nagpur,119.8653673,13.47081434,3.669592004,20.53648229,73.26990506,1025.117714,4.553649881,0.023973073,0.598890793,Saturday,Winter,0,21.1458,79.0882,310
06-01-2024 13:00,Nashik,337.6151714,3.077094607,-1.171417779,35.33481664,40.45273856,1025.386808,9.200594527,0.067523034,0.007138199,Saturday,Winter,0,19.9975,73.7898,584
06-01-2024 14:00,Aurangabad,942.9097039,2.86031581,-4.054456558,22.57049538,6.835320031,1007.789111,4.095881966,0.188581941,0.005733345,Saturday,Winter,0,19.8762,75.3433,568
06-01-2024 15:00,Solapur,323.202932,0.548245018,20.67886002,27.56180279,78.37598425,1040.435977,8.186408653,0.064640586,4.04E-05,Saturday,Winter,0,17.6599,75.9064,457
06-01-2024 16:00,Amravati,518.7906217,7.081004177,19.28376144,43.72024545,28.57583246,1031.740785,24.87842081,0.103758124,0.086986255,Saturday,Winter,0,20.9374,77.7796,343
06-01-2024 17:00,Thane,703.0189589,8.472616999,16.86789651,76.18099757,43.27668796,1025.704811,-5.26739402,0.140603792,0.149011164,Saturday,Winter,0,19.2183,72.9781,7
06-01-2024 18:00,Kolhapur,363.6296024,0.985629591,4.277883845,60.04340504,68.54438832,955.5605522,13.64096159,0.07272592,0.000234589,Saturday,Winter,0,16.705,74.2433,550
06-01-2024 19:00,Navi Mumbai,971.7820827,11.63291425,10.63623984,55.88674082,33.24561571,950.6877962,3.860033823,0.194356417,0.385684037,Saturday,Winter,0,19.033,73.0297,14
06-01-2024 20:00,Mumbai,962.4472949,6.799332521,18.77905341,40.54421762,5.658565615,971.2447277,-5.344657038,0.192489459,0.077013157,Saturday,Winter,0,19.076,72.8777,14
06-01-2024 21:00,Pune,251.7822958,7.86585404,14.87067435,85.22276036,37.3921047,1016.352359,-4.444213282,0.050356459,0.119234994,Saturday,Winter,0,18.5204,73.8567,560
06-01-2024 22:00,Nagpur,497.2485059,6.611441204,34.51142081,47.79105289,94.44485827,991.1197489,23.22455872,0.099449701,0.070803464,Saturday,Winter,0,21.1458,79.0882,310
06-01-2024 23:00,Nashik,300.8783098,6.011445913,0.457590102,26.09649368,64.17343973,990.2406259,20.78605238,0.060175662,0.053223437,Saturday,Winter,0,19.9975,73.7898,584
07-01-2024 00:00,Aurangabad,284.8404944,8.39460497,22.80578216,63.19465613,67.14791487,1038.458689,21.74646861,0.056968099,0.144932865,Sunday,Winter,1,19.8762,75.3433,568
07-01-2024 01:00,Solapur,36.88694735,2.328603689,11.17275072,27.96868754,63.22821536,1039.556285,24.70364715,0.007377389,0.003093519,Sunday,Winter,1,17.6599,75.9064,457
